row_type,hypothesis_id,symbol,asset_class,state,horizon_bars,segment,partition,reason_signature,momentum_state,sampling_view,count,sample_count,mean_forward_return,median_forward_return,min_forward_return,max_forward_return,positive_count,negative_count,zero_count,episode_count,mean_delta,median_delta,delta_reference,length_min,length_median,length_max,share_largest_episode,share_three_largest,mean_delta_sign,median_delta_sign,timestamp,bars_since_previous_cross,status_h1,return_h1,status_h5,return_h5,status_h20,return_h20
segment_state,momentum_in_trend_context,IWM,equity,neutral,20,2019-2020,,,,,234,234,0.02741174151609388,0.02940943012810271,-0.3735326755003485,0.20174112197092775,168,66,0,33,0.009112047509187773,0.0045897824473970505,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,IWM,equity,all,1,2021-2022,,,,,503,503,-0.0005211110299880554,-0.00026947029076340723,-0.04440562684688132,0.05161419702570291,245,258,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bullish,1,2021-2022,,,,,111,111,-0.0009281511218118741,-0.00010944453766570383,-0.036068578499673265,0.025315836975730477,54,57,0,20,-0.00040704009182381863,0.0001600257530977034,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bearish,1,2021-2022,,,,,109,109,0.0020379940986924917,0.003580932664903669,-0.030916361176910212,0.05161419702570291,61,48,0,27,0.002559105128680547,0.003850402955667076,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,neutral,1,2021-2022,,,,,283,283,-0.0013471216619093832,-0.0009074683460957855,-0.04440562684688132,0.034967074865157155,130,153,0,46,-0.0008260106319213277,-0.0006379980553323783,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,IWM,equity,all,5,2021-2022,,,,,503,503,-0.0012594891989695406,-0.0013050622690635727,-0.10927788236400093,0.08453694535778578,245,258,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bullish,5,2021-2022,,,,,111,111,-0.0028370387537592612,-0.007792744057093515,-0.081282536904551,0.07483555452016244,45,66,0,20,-0.0015775495547897206,-0.006487681788029942,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bearish,5,2021-2022,,,,,109,109,0.00825538164804789,0.0118565630158729,-0.08166921605743183,0.08453694535778578,67,42,0,27,0.009514870847017432,0.013161625284936473,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,neutral,5,2021-2022,,,,,283,283,-0.004305471254599368,-0.0026368551414106545,-0.10927788236400093,0.07068099900500235,133,150,0,46,-0.003045982055629827,-0.0013317928723470818,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,IWM,equity,all,20,2021-2022,,,,,503,503,-0.0038871468553899305,-0.0023591810198650975,-0.14349339257082716,0.15971071621509636,245,258,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bullish,20,2021-2022,,,,,111,111,-0.02146654473078991,-0.03184510151933484,-0.14349339257082716,0.10834268671054614,38,73,0,20,-0.01757939787539998,-0.029485920499469742,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bearish,20,2021-2022,,,,,109,109,0.018804131317833594,0.014120601889464401,-0.09315034369051689,0.15971071621509636,68,41,0,27,0.022691278173223525,0.0164797829093295,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,neutral,20,2021-2022,,,,,283,283,-0.005731797585820908,-0.0010323431683202378,-0.14176318641693875,0.1506152064332975,139,144,0,46,-0.0018446507304309772,0.0013268378515448598,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,IWM,equity,all,1,2023-2024,,,,,502,502,-0.0001541172889184926,8.273675833236904e-05,-0.049087189483419946,0.03329767784236326,252,250,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bullish,1,2023-2024,,,,,170,170,-0.00119935879659047,-0.0016892584064657212,-0.03213121644602446,0.03329767784236326,76,94,0,28,-0.0010452415076719775,-0.0017719951647980903,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bearish,1,2023-2024,,,,,72,72,0.0005791347459698226,0.0006997111822600877,-0.027645619559810042,0.026301944799259847,40,32,0,17,0.0007332520348883152,0.0006169744239277186,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,neutral,1,2023-2024,,,,,260,260,0.00032625544105180544,0.0006807636872447898,-0.049087189483419946,0.024915609788602966,136,124,0,44,0.00048037272997029804,0.0005980269289124207,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,IWM,equity,all,5,2023-2024,,,,,502,502,0.002091277151925325,0.0006007525551817716,-0.09737680711839514,0.11028727845092168,258,244,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bullish,5,2023-2024,,,,,170,170,-0.0049377140248862104,-0.00644097431738877,-0.09737680711839514,0.07391761689528753,68,102,0,28,-0.007028991176811536,-0.007041726872570542,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bearish,5,2023-2024,,,,,72,72,0.0016954227293132136,-0.0006061897238375247,-0.04407891203491854,0.06532763078107506,36,36,0,17,-0.0003958544226121115,-0.0012069422790192963,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,neutral,5,2023-2024,,,,,260,260,0.006796777223025452,0.004466643293617123,-0.08131458698221827,0.11028727845092168,154,106,0,44,0.004705500071100127,0.0038658907384353514,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,IWM,equity,all,20,2023-2024,,,,,502,502,0.00875472573241661,0.007828500195670163,-0.10761939039914603,0.1430971863066921,280,222,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bullish,20,2023-2024,,,,,170,170,-0.007218302493603464,-0.00510508276553806,-0.10761939039914603,0.1430971863066921,75,95,0,28,-0.015973028226020074,-0.012933582961208223,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,bearish,20,2023-2024,,,,,72,72,0.007289060702886489,0.00814992597292541,-0.08286305933901483,0.12373075906337672,38,34,0,17,-0.001465665029530121,0.00032142577725524646,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,IWM,equity,neutral,20,2023-2024,,,,,260,260,0.019604505272991922,0.02186273309728659,-0.09353053151836344,0.1359185032595025,167,93,0,44,0.010849779540575312,0.014034232901616428,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,1,2015-2016,,,,,504,504,-9.899979752368199e-05,0.00011482854649180751,-0.02083006996110337,0.015824493685234087,254,248,2,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,1,2015-2016,,,,,124,124,0.0004455398343912892,0.00014811215334831207,-0.018269488722120197,0.015506190921727336,63,61,0,18,0.0005445396319149712,3.3283606856504555e-05,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,1,2015-2016,,,,,122,122,-0.00017858296042829063,0.00038308549155519067,-0.02083006996110337,0.01340618003704841,63,59,0,11,-7.958316290460864e-05,0.00026825694506338316,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,1,2015-2016,,,,,258,258,-0.00032308417148916327,0.0,-0.016511606615643215,0.015824493685234087,128,128,2,29,-0.0002240843739654813,-0.00011482854649180751,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,5,2015-2016,,,,,504,504,-0.0005460992530659234,0.0005062712564339877,-0.07411087160152174,0.045586065047136026,261,242,1,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,5,2015-2016,,,,,124,124,0.0011305444579158364,0.0022923706110387077,-0.04637204474674761,0.045586065047136026,70,54,0,18,0.0016766437109817598,0.00178609935460472,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,5,2015-2016,,,,,122,122,-0.0015083903275439079,0.0004666876982463153,-0.07411087160152174,0.03542743350244182,62,59,1,11,-0.0009622910744779844,-3.958355818767245e-05,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,5,2015-2016,,,,,258,258,-0.0008968911487071022,7.434342415235662e-05,-0.04502381053838078,0.044644245047694264,129,129,0,29,-0.00035079189564117877,-0.0004319278322816311,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,20,2015-2016,,,,,504,504,-0.0032001603682249914,0.0010166538626761312,-0.09414590243022025,0.07866992373562387,256,248,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,20,2015-2016,,,,,124,124,-0.002063492747332848,-0.005912144031872069,-0.07190924960577738,0.07743366524700157,55,69,0,18,0.0011366676208921433,-0.0069287978945482,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,20,2015-2016,,,,,122,122,-0.011419467270531303,-0.012970038144100915,-0.09414590243022025,0.07756302102073742,50,72,0,11,-0.008219306902306312,-0.013986692006777046,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,20,2015-2016,,,,,258,258,0.0001401832639096762,0.004980761224432806,-0.09133994046004967,0.07866992373562387,151,107,0,29,0.0033403436321346675,0.003964107361756675,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,1,2017-2018,,,,,502,502,0.00022842396605852618,0.00016113401503947689,-0.014533036903208396,0.01292272332960942,258,238,6,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,1,2017-2018,,,,,112,112,-0.00019807938744990531,0.0,-0.010409017705309997,0.008908497955098627,55,54,3,18,-0.00042650335350843146,-0.00016113401503947689,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,1,2017-2018,,,,,105,105,-0.0003108148476746384,-0.00035562690552570775,-0.014533036903208396,0.01292272332960942,52,53,0,18,-0.0005392388137331646,-0.0005167609205651846,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,1,2017-2018,,,,,285,285,0.0005946992328477424,0.00024415055445836664,-0.009606684950735911,0.012702419655094443,151,131,3,36,0.00036627526678921615,8.301653941888976e-05,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,5,2017-2018,,,,,502,502,0.00036026969497058865,0.00041821868973190846,-0.03437040001517111,0.04220306001879215,255,246,1,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,5,2017-2018,,,,,112,112,-0.0009475723035254525,-0.0005229459589616292,-0.027537339781300796,0.02380947310200021,55,57,0,18,-0.0013078419984960412,-0.0009411646486935377,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,5,2017-2018,,,,,105,105,0.0015275821910848335,0.0012651950823867608,-0.03437040001517111,0.04220306001879215,54,50,1,18,0.001167312496114245,0.0008469763926548524,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,5,2017-2018,,,,,285,285,0.000444166157214662,0.00042146874591253436,-0.026064369915402064,0.03679805728525687,146,139,0,36,8.389646224407334e-05,3.2500561806259043e-06,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,20,2017-2018,,,,,502,502,0.000532934438880426,0.0009759310983242786,-0.05391331936703958,0.06513778514845359,260,242,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,20,2017-2018,,,,,112,112,-0.007778104010657178,-0.011445466484323652,-0.04004335949581583,0.039180619625678315,34,78,0,18,-0.008311038449537605,-0.01242139758264793,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,20,2017-2018,,,,,105,105,0.00410046843561364,0.007716163239475549,-0.05360708782160395,0.054545468078748716,66,39,0,18,0.003567533996733214,0.00674023214115127,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,20,2017-2018,,,,,285,285,0.0024846721114812126,0.003866513236553626,-0.05391331936703958,0.06513778514845359,160,125,0,36,0.0019517376726007865,0.0028905821382293473,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,1,2019-2020,,,,,505,505,-9.719013143797603e-05,8.207891170508574e-05,-0.06434253377651955,0.053968253968254,257,245,3,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,1,2019-2020,,,,,180,180,-0.0006985548181073615,-0.00013583357562657605,-0.06434253377651955,0.053968253968254,85,94,1,19,-0.0006013646866693855,-0.0002179124873316618,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,1,2019-2020,,,,,67,67,0.00045075755608378084,-0.00028704651686239924,-0.010634296884459049,0.012982234018479089,32,35,0,18,0.0005479476875217569,-0.000369125428567485,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,1,2019-2020,,,,,258,258,0.00018007013420749554,0.0004144385345389301,-0.055548223225586724,0.03998688520543481,140,116,2,37,0.0002772602656454716,0.00033235962283384435,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,5,2019-2020,,,,,505,505,0.0018862080159536645,0.0015202455103160428,-0.14048019433102354,0.11364668100251474,283,221,1,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,5,2019-2020,,,,,180,180,0.0017687073843746224,0.0020413018087720447,-0.14048019433102354,0.11364668100251474,104,75,1,19,-0.00011750063157904209,0.0005210562984560019,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,5,2019-2020,,,,,67,67,0.003276655053579797,0.004144614296365701,-0.04008906057911088,0.05995733934328884,40,27,0,18,0.0013904470376261326,0.002624368786049658,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,5,2019-2020,,,,,258,258,0.0016071001173617139,0.0011181070426397044,-0.037305479708563904,0.1060904842575916,139,119,0,37,-0.00027910789859195064,-0.00040213846767633843,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,20,2019-2020,,,,,505,505,0.00933460239096631,0.002346095899161904,-0.06517872402840397,0.18049611358343443,267,238,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,20,2019-2020,,,,,180,180,0.010996350133287414,0.0009720184584933733,-0.06517872402840397,0.18049611358343443,91,89,0,19,0.0016617477423211038,-0.0013740774406685308,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,20,2019-2020,,,,,67,67,0.00481501983223427,0.006191237778098824,-0.04643760435278865,0.061302330468767874,41,26,0,18,-0.004519582558732041,0.0038451418789369196,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,20,2019-2020,,,,,258,258,0.00934893354529673,0.0022847032672891343,-0.05152152069549687,0.1574685258265005,135,123,0,37,1.4331154330419343e-05,-6.139263187276978e-05,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,1,2021-2022,,,,,503,503,8.771693534752751e-05,0.0003594239039161895,-0.024098935965678248,0.030152184089240253,263,238,2,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,1,2021-2022,,,,,80,80,-0.000518383176064005,0.00041336290464011327,-0.02205577604847664,0.01760293747799402,41,37,2,15,-0.0006061001114115326,5.393900072392377e-05,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,1,2021-2022,,,,,227,227,0.00011272508891790683,0.0008044724741314013,-0.017454682587689896,0.030152184089240253,121,106,0,19,2.5008153570379315e-05,0.0004450485702152118,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,1,2021-2022,,,,,196,196,0.0003061412111253158,7.988421571103466e-05,-0.024098935965678248,0.025302962401767326,101,95,0,35,0.0002184242757777883,-0.00027953968820515485,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,5,2021-2022,,,,,503,503,-0.0027762929677731772,-0.002440289214832636,-0.06163765424666201,0.06126999128777144,236,267,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,5,2021-2022,,,,,80,80,-0.0035608400411692317,-0.0007576357499015085,-0.04443263642520734,0.04072556566886609,40,40,0,15,-0.0007845470733960544,0.0016826534649311276,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,5,2021-2022,,,,,227,227,-0.00504331064061256,-0.006000752656113328,-0.06163765424666201,0.05766365039124843,90,137,0,19,-0.002267017672839383,-0.0035604634412806924,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,5,2021-2022,,,,,196,196,0.00016950691797286448,0.0030710049215013635,-0.051618208953704836,0.06126999128777144,106,90,0,35,0.002945799885746042,0.0055112941363339996,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,20,2021-2022,,,,,503,503,-0.01251271732902468,-0.014320095893917362,-0.11569857982905696,0.16680879958201777,201,302,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,20,2021-2022,,,,,80,80,-0.005513460955535547,-0.0036770231227039596,-0.06380798872619609,0.05507492390729318,38,42,0,15,0.006999256373489133,0.010643072771213402,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,20,2021-2022,,,,,227,227,-0.020398637195394802,-0.02843736595947144,-0.11569857982905696,0.16680879958201777,69,158,0,19,-0.007885919866370121,-0.014117270065554077,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,20,2021-2022,,,,,196,196,-0.006236373962765054,-0.0036966502450783145,-0.11180166140730152,0.09618317504572205,94,102,0,35,0.006276343366259626,0.010623445648839047,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,1,2023-2024,,,,,502,502,0.0003029055277625327,0.00011506932165028516,-0.022487260514570395,0.024148037299197123,255,244,3,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,1,2023-2024,,,,,103,103,0.002007647030863158,0.002036836167323086,-0.015894092345754673,0.018398864857024355,66,36,1,16,0.0017047415031006252,0.001921766845672801,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,1,2023-2024,,,,,175,175,0.00031343143491351495,-0.0001058964518625416,-0.022487260514570395,0.017268450034235938,87,88,0,19,1.052590715098226e-05,-0.00022096577351282676,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,1,2023-2024,,,,,224,224,-0.0004891945104999061,-0.0007460139217571049,-0.021903837190690445,0.024148037299197123,102,120,2,35,-0.0007921000382624388,-0.0008610832434073901,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,5,2023-2024,,,,,502,502,-0.0010057929631759996,-0.0012929832487212911,-0.05513700816423617,0.05467502683597458,239,263,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,5,2023-2024,,,,,103,103,0.0006262525987183104,-0.0008602347425235024,-0.044222345553422304,0.05467502683597458,49,54,0,16,0.00163204556189431,0.0004327485061977887,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,5,2023-2024,,,,,175,175,-0.0017978758292794992,-0.0013001380564932052,-0.05513700816423617,0.0478343241227126,84,91,0,19,-0.0007920828661034996,-7.154807771914129e-06,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,5,2023-2024,,,,,224,224,-0.001137427745796542,-0.002209529134238497,-0.04085537211583268,0.05386669921874998,106,118,0,35,-0.00013163478262054242,-0.000916545885517206,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,TLT,treasury,all,20,2023-2024,,,,,502,502,-0.006345863261311596,-0.007974434104701722,-0.09597193251946634,0.10907052106285242,215,287,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bullish,20,2023-2024,,,,,103,103,-0.007967802879822433,-0.011907032128748885,-0.08666906877256264,0.09119532591703061,44,59,0,16,-0.0016219396185108374,-0.0039325980240471625,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,bearish,20,2023-2024,,,,,175,175,-0.005250220639742764,-0.0011415351125906303,-0.09597193251946634,0.10221318710508864,83,92,0,19,0.001095642621568832,0.006832898992111092,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,TLT,treasury,neutral,20,2023-2024,,,,,224,224,-0.006456031466971995,-0.012460677192359937,-0.08586019659795074,0.10907052106285242,88,136,0,35,-0.0001101682056603992,-0.004486243087658215,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,GLD,gold,all,1,2015-2016,,,,,504,504,-0.00023129009690666386,-0.0003366379299987732,-0.02228969366734035,0.026997089238447014,232,270,2,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,bullish,1,2015-2016,,,,,117,117,-4.3962946476021916e-05,-9.387269773808438e-05,-0.019955050831231058,0.02593233117632554,58,59,0,20,0.00018732715043064195,0.0002427652322606888,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,bearish,1,2015-2016,,,,,133,133,-0.0005861303069049969,-0.00019712526408355302,-0.021312185701947373,0.018489992582898074,58,74,1,15,-0.000354840209998333,0.00013951266591522016,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,neutral,1,2015-2016,,,,,254,254,-0.00013177643025550959,-0.00047107431555165613,-0.02228969366734035,0.026997089238447014,116,137,1,35,9.951366665115428e-05,-0.00013443638555288295,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,GLD,gold,all,5,2015-2016,,,,,504,504,-0.0003505061031274792,-0.002281098603882925,-0.057763476499562705,0.08443388802044693,231,272,1,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,bullish,5,2015-2016,,,,,117,117,0.001692621013292662,-0.003907820773483728,-0.05058570227906156,0.08443388802044693,56,61,0,20,0.0020431271164201414,-0.0016267221696008027,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,bearish,5,2015-2016,,,,,133,133,-0.0019052690374585014,-0.0020013164395767946,-0.04774777524106133,0.04601890041843637,59,73,1,15,-0.0015547629343310222,0.00027978216430613045,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,neutral,5,2015-2016,,,,,254,254,-0.00047752343523429244,-0.001855387328213054,-0.057763476499562705,0.04663959848228383,116,138,0,35,-0.00012701733210681324,0.0004257112756698711,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,GLD,gold,all,20,2015-2016,,,,,504,504,-0.0014278265978536252,-0.0020639453237524252,-0.10032180944927804,0.14756624152861453,240,264,0,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,bullish,20,2015-2016,,,,,117,117,-0.006645134206434777,-0.010264186559299726,-0.08925875379135817,0.12667876295240355,46,71,0,20,-0.005217307608581152,-0.008200241235547301,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,bearish,20,2015-2016,,,,,133,133,-0.0028218492686365045,0.0014727381832788655,-0.08185789944783306,0.07531575582621675,70,63,0,15,-0.0013940226707828793,0.0035366835070312908,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,neutral,20,2015-2016,,,,,254,254,0.0017053623998554994,-0.0015082147435791504,-0.10032180944927804,0.14756624152861453,124,130,0,35,0.003133188997709125,0.0005557305801732748,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,GLD,gold,all,1,2017-2018,,,,,502,502,5.2514986488928135e-05,-8.506665446783579e-05,-0.013908340150562304,0.017149348751176463,244,255,3,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,bullish,1,2017-2018,,,,,140,140,0.00017840853595161774,0.00020896863989061654,-0.011048401690025189,0.011027329848049217,73,66,1,14,0.00012589354946268962,0.0002940352943584523,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,bearish,1,2017-2018,,,,,111,111,0.0001777252776593174,-0.0003528662254055348,-0.008736700931946562,0.009282137525363554,50,61,0,18,0.0001252102911703893,-0.000267799570937699,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,neutral,1,2017-2018,,,,,251,251,-7.307640492417846e-05,-0.0001711894827870486,-0.013908340150562304,0.017149348751176463,121,128,2,32,-0.0001255913914131066,-8.612282831921281e-05,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,GLD,gold,all,5,2017-2018,,,,,502,502,0.0008005635181429432,0.0001656967432318579,-0.033298507332994554,0.03718610522316124,254,245,3,1,,,,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,bullish,5,2017-2018,,,,,140,140,0.0014416026111549844,0.0016659013505379017,-0.026271907411037354,0.028495769783115188,77,62,1,14,0.0006410390930120413,0.0015002046073060438,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,bearish,5,2017-2018,,,,,111,111,0.0001919360637399539,0.0002451904671092464,-0.033298507332994554,0.032303970496506684,57,53,1,18,-0.0006086274544029892,7.949372387738851e-05,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_state,momentum_in_trend_context,GLD,gold,neutral,5,2017-2018,,,,,251,251,0.0007121658066570708,-0.000518045299488179,-0.02949971356485337,0.03718610522316124,120,130,1,32,-8.839771148587232e-05,-0.0006837420427200369,segment_matched_unconditional,,,,,,,,,,,,,,,
segment_matched,momentum_in_trend_context,GLD,gold,all,20,2017-2018,,,,,502,502,0.0030462862625599703,-3.952163805159836e-05,-0.05997979617895943,0.0659949681868337,250,251,1,1,,,,,,,,,,,,,,,,,,
