row_type,hypothesis_id,hypothesis_version,hypothesis_fingerprint,symbol,horizon_bars,spec_fingerprint,state,reason_signature,sample_count,mean_forward_return,median_forward_return,min_forward_return,max_forward_return,positive_count,negative_count,zero_count,episode_count,mean_delta_vs_matched_unconditional,median_delta_vs_matched_unconditional,first_evaluated_timestamp,last_evaluated_timestamp,total_observations,bullish_count,bearish_count,neutral_count,insufficient_data_count,evaluated,insufficient_future_data,no_reference_bar,ineligible,bars_fetched,warmup_bars,observation_bars,outcome_buffer_bars
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,IWM,20,a040ca488aa3f51f,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",196,0.018005484128966565,0.017000335490973684,-0.10017698844977185,0.12873947186296397,123,73,0,47,0.011444554840334156,0.007372710746951117,2015-02-05T05:00:00+00:00,2024-07-16T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,IWM,20,a040ca488aa3f51f,neutral,momentum_midrange,830,0.009728049653607162,0.01568948243977586,-0.3735326755003485,0.19472515789760947,522,308,0,285,0.0031671203649747525,0.006061857695753292,2015-01-02T05:00:00+00:00,2024-12-16T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,IWM,1,83e9dabf9b4e27de,all,,2516,-0.00017946357706084126,0.00025514859531550194,-0.049087189483419946,0.05784819015968368,1282,1227,7,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,IWM,1,83e9dabf9b4e27de,bullish,,29,0.0007515671630101618,0.001207856672498453,-0.017531429762851936,0.019411595605267618,16,13,0,29,0.000931030740071003,0.000952708077182951,2015-02-06T05:00:00+00:00,2024-07-17T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,IWM,1,83e9dabf9b4e27de,bearish,,30,0.00026106870056645434,0.0001841978488994478,-0.03821072206875076,0.026301944799259847,16,14,0,30,0.0004405322776272956,-7.095074641605414e-05,2015-01-30T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,IWM,1,83e9dabf9b4e27de,neutral,,2457,-0.0001958314483635999,0.00021391028324191375,-0.049087189483419946,0.05784819015968368,1250,1200,7,59,-1.6367871302758636e-05,-4.123831207358819e-05,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,IWM,1,83e9dabf9b4e27de,neutral,relationship_unchanged,2457,-0.0001958314483635999,0.00021391028324191375,-0.049087189483419946,0.05784819015968368,1250,1200,7,59,-1.6367871302758636e-05,-4.123831207358819e-05,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,IWM,5,b586481caf972d58,all,,2516,0.0012430914291290986,0.0020914588081820673,-0.230792089806085,0.16070931111124476,1343,1171,2,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,IWM,5,b586481caf972d58,bullish,,29,0.0055548823825628,0.010058610355968556,-0.04530123560562793,0.05500591462756832,18,11,0,29,0.004311790953433701,0.007967151547786488,2015-02-06T05:00:00+00:00,2024-07-17T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,IWM,5,b586481caf972d58,bearish,,30,-0.002922314684975776,0.004640042137410316,-0.08166921605743183,0.060931330769777414,18,12,0,30,-0.004165406114104875,0.002548583329228249,2015-01-30T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,IWM,5,b586481caf972d58,neutral,,2457,0.001243058969126481,0.0018758031533576691,-0.230792089806085,0.16070931111124476,1307,1148,2,59,-3.2460002617664546e-08,-0.0002156556548243982,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,IWM,5,b586481caf972d58,neutral,relationship_unchanged,2457,0.001243058969126481,0.0018758031533576691,-0.230792089806085,0.16070931111124476,1307,1148,2,59,-3.2460002617664546e-08,-0.0002156556548243982,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,IWM,20,a040ca488aa3f51f,all,,2516,0.00656092928863241,0.009627624744022567,-0.40458603421785844,0.2461822494656265,1462,1053,1,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,IWM,20,a040ca488aa3f51f,bullish,,29,0.013204337498374952,-0.0025002725363626466,-0.0974038197444036,0.1430971863066921,14,15,0,29,0.006643408209742543,-0.012127897280385214,2015-02-06T05:00:00+00:00,2024-07-17T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,IWM,20,a040ca488aa3f51f,bearish,,30,0.005044309051012771,0.025347014997750605,-0.3853064305954673,0.1302983974016656,19,11,0,30,-0.001516620237619639,0.01571939025372804,2015-01-30T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,IWM,20,a040ca488aa3f51f,neutral,,2457,0.00650103501473988,0.009530814588924352,-0.40458603421785844,0.2461822494656265,1429,1027,1,59,-5.9894273892529756e-05,-9.681015509821478e-05,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,IWM,20,a040ca488aa3f51f,neutral,relationship_unchanged,2457,0.00650103501473988,0.009530814588924352,-0.40458603421785844,0.2461822494656265,1429,1027,1,59,-5.9894273892529756e-05,-9.681015509821478e-05,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,TLT,1,83e9dabf9b4e27de,all,,2516,8.420990065574892e-05,0.0001538933104784368,-0.06434253377651955,0.053968253968254,1287,1213,16,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,TLT,1,83e9dabf9b4e27de,bullish,,1161,-4.840906641641964e-06,0.000100396851125506,-0.06434253377651955,0.053968253968254,590,558,13,27,-8.905080729739088e-05,-5.349645935293079e-05,2015-01-02T05:00:00+00:00,2024-10-09T04:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,TLT,1,83e9dabf9b4e27de,bearish,,1243,7.145679374483986e-05,0.00011595900397765035,-0.024098935965678248,0.030152184089240253,633,608,2,29,-1.2753106910909058e-05,-3.793430650078644e-05,2015-03-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,TLT,1,83e9dabf9b4e27de,neutral,,112,0.0011488536431783452,0.0011492100354866253,-0.011610274662053,0.016998986080304146,64,47,1,52,0.0010646437425225962,0.0009953167250081885,2015-04-07T04:00:00+00:00,2024-12-23T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,TLT,1,83e9dabf9b4e27de,neutral,trend_margin_below_threshold,112,0.0011488536431783452,0.0011492100354866253,-0.011610274662053,0.016998986080304146,64,47,1,52,0.0010646437425225962,0.0009953167250081885,2015-04-07T04:00:00+00:00,2024-12-23T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,TLT,5,b586481caf972d58,all,,2516,-0.00041463712993547274,0.00029400213070185366,-0.14048019433102354,0.11364668100251474,1274,1239,3,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,TLT,5,b586481caf972d58,bullish,,1161,0.0004113624255300921,0.0008312368510099422,-0.14048019433102354,0.11364668100251474,612,548,1,27,0.0008259995554655648,0.0005372347203080885,2015-01-02T05:00:00+00:00,2024-10-09T04:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,TLT,5,b586481caf972d58,bearish,,1243,-0.00130642859721225,-0.00033867509373153304,-0.07411087160152174,0.06126999128777144,605,636,2,29,-0.0008917914672767772,-0.0006326772244333867,2015-03-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,TLT,5,b586481caf972d58,neutral,,112,0.0009202852801494689,0.00040542001835786046,-0.04555145407300387,0.03675208931651497,57,55,0,52,0.0013349224100849416,0.0001114178876560068,2015-04-07T04:00:00+00:00,2024-12-23T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,TLT,5,b586481caf972d58,neutral,trend_margin_below_threshold,112,0.0009202852801494689,0.00040542001835786046,-0.04555145407300387,0.03675208931651497,57,55,0,52,0.0013349224100849416,0.0001114178876560068,2015-04-07T04:00:00+00:00,2024-12-23T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,TLT,20,a040ca488aa3f51f,all,,2516,-0.002428813077705592,-0.002758638665732671,-0.11569857982905696,0.18049611358343443,1199,1317,0,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,TLT,20,a040ca488aa3f51f,bullish,,1161,0.00032244566313677437,-0.0027098196285315623,-0.09133994046004967,0.18049611358343443,549,612,0,27,0.0027512587408423665,4.8819037201108806e-05,2015-01-02T05:00:00+00:00,2024-10-09T04:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,TLT,20,a040ca488aa3f51f,bearish,,1243,-0.005165704281878991,-0.004697928675694851,-0.11569857982905696,0.16680879958201777,591,652,0,29,-0.0027368912041733987,-0.0019392900099621802,2015-03-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,TLT,20,a040ca488aa3f51f,neutral,,112,-0.0005739526431560667,0.002069931213357634,-0.1036228513028874,0.09800224173800487,59,53,0,52,0.0018548604345495255,0.004828569879090305,2015-04-07T04:00:00+00:00,2024-12-23T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,TLT,20,a040ca488aa3f51f,neutral,trend_margin_below_threshold,112,-0.0005739526431560667,0.002069931213357634,-0.1036228513028874,0.09800224173800487,59,53,0,52,0.0018548604345495255,0.004828569879090305,2015-04-07T04:00:00+00:00,2024-12-23T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,TLT,1,83e9dabf9b4e27de,all,,2516,8.420990065574892e-05,0.0001538933104784368,-0.06434253377651955,0.053968253968254,1287,1213,16,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,TLT,1,83e9dabf9b4e27de,bullish,,599,0.00012126739716959978,0.00022602635442003916,-0.06434253377651955,0.053968253968254,310,282,7,85,3.705749651385086e-05,7.213304394160236e-05,2015-01-02T05:00:00+00:00,2024-09-18T04:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,TLT,1,83e9dabf9b4e27de,bearish,,696,8.077179938757872e-05,0.00022245337650095287,-0.022487260514570395,0.030152184089240253,355,341,0,85,-3.4381012681702038e-06,6.856006602251608e-05,2015-03-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,TLT,1,83e9dabf9b4e27de,neutral,,1221,6.798998097585522e-05,8.619558903433244e-05,-0.055548223225586724,0.03998688520543481,622,590,9,169,-1.6219919679893698e-05,-6.769772144410435e-05,2015-02-05T05:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,TLT,1,83e9dabf9b4e27de,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",207,0.0004088409710162821,0.0005042876633798432,-0.02136434286859501,0.01634612450232864,110,96,1,66,0.0003246310703605332,0.0003503943529014064,2015-02-10T05:00:00+00:00,2024-10-09T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,TLT,1,83e9dabf9b4e27de,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",195,-0.0007252418738167726,-0.0008596254770080192,-0.024098935965678248,0.025302962401767326,84,111,0,70,-0.0008094517744725215,-0.001013518787486456,2015-03-18T04:00:00+00:00,2024-12-06T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,TLT,1,83e9dabf9b4e27de,neutral,momentum_midrange,819,0.00017070555697853418,0.00021276614736409627,-0.055548223225586724,0.03998688520543481,428,383,8,269,8.649565632278525e-05,5.8872836885659474e-05,2015-02-05T05:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,TLT,5,b586481caf972d58,all,,2516,-0.00041463712993547274,0.00029400213070185366,-0.14048019433102354,0.11364668100251474,1274,1239,3,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,TLT,5,b586481caf972d58,bullish,,599,0.00022047338622469535,0.0010139179342187887,-0.14048019433102354,0.11364668100251474,318,280,1,85,0.0006351105161601681,0.0007199158035169351,2015-01-02T05:00:00+00:00,2024-09-18T04:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,TLT,5,b586481caf972d58,bearish,,696,-0.001815447394898802,-0.0008572879029000724,-0.07411087160152174,0.05995733934328884,330,364,2,85,-0.0014008102649633292,-0.001151290033601926,2015-03-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,TLT,5,b586481caf972d58,neutral,,1221,7.22856753344181e-05,0.0004696114401263607,-0.051618208953704836,0.1060904842575916,626,595,0,169,0.00048692280526989085,0.00017560930942450703,2015-02-05T05:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,TLT,5,b586481caf972d58,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",207,0.0030935271118106614,0.0030228084972192537,-0.04555145407300387,0.1060904842575916,124,83,0,66,0.003508164241746134,0.0027288063665174,2015-02-10T05:00:00+00:00,2024-10-09T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,TLT,5,b586481caf972d58,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",195,-0.0007057582741172764,-0.001602855069502196,-0.04085537211583268,0.06126999128777144,87,108,0,70,-0.0002911211441818037,-0.0018968572002040496,2015-03-18T04:00:00+00:00,2024-12-06T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,TLT,5,b586481caf972d58,neutral,momentum_midrange,819,-0.0005060762382278554,0.00024706621437387,-0.051618208953704836,0.06588594324457131,415,404,0,269,-9.143910829238262e-05,-4.693591632798366e-05,2015-02-05T05:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,TLT,20,a040ca488aa3f51f,all,,2516,-0.002428813077705592,-0.002758638665732671,-0.11569857982905696,0.18049611358343443,1199,1317,0,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,TLT,20,a040ca488aa3f51f,bullish,,599,-0.0006835363922131836,-0.0059152689026110705,-0.08666906877256264,0.18049611358343443,262,337,0,85,0.0017452766854924085,-0.0031566302368783994,2015-01-02T05:00:00+00:00,2024-09-18T04:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,TLT,20,a040ca488aa3f51f,bearish,,696,-0.008892670614677146,-0.007345385362566292,-0.11569857982905696,0.16680879958201777,309,387,0,85,-0.006463857536971554,-0.004586746696833621,2015-03-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,TLT,20,a040ca488aa3f51f,neutral,,1221,0.00039954409766070526,0.0013262396829896161,-0.11180166140730152,0.1574685258265005,628,593,0,169,0.0028283571753662975,0.004084878348722287,2015-02-05T05:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,TLT,20,a040ca488aa3f51f,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",207,0.006393281899356344,0.009122135632874118,-0.1036228513028874,0.1574685258265005,120,87,0,66,0.008822094977061937,0.011880774298606789,2015-02-10T05:00:00+00:00,2024-10-09T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,TLT,20,a040ca488aa3f51f,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",195,0.002110416063547128,-0.0009450523185505766,-0.08586019659795074,0.09971159603609991,95,100,0,70,0.00453922914125272,0.0018135863471820945,2015-03-18T04:00:00+00:00,2024-12-06T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,TLT,20,a040ca488aa3f51f,neutral,momentum_midrange,819,-0.0015227071334734212,0.00041472216873494894,-0.11180166140730152,0.1208048901349783,413,406,0,269,0.0009061059442321709,0.00317336083446762,2015-02-05T05:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,TLT,1,83e9dabf9b4e27de,all,,2516,8.420990065574892e-05,0.0001538933104784368,-0.06434253377651955,0.053968253968254,1287,1213,16,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,TLT,1,83e9dabf9b4e27de,bullish,,28,0.0004657880701826045,-0.0004231769228222326,-0.011610274662053,0.011074196746447829,13,14,1,28,0.0003815781695268556,-0.0005770702333006694,2015-04-08T04:00:00+00:00,2024-05-31T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,TLT,1,83e9dabf9b4e27de,bearish,,29,0.0010616511112857858,0.002105263157894832,-0.007187906384237164,0.00832779409430029,16,13,0,29,0.0009774412106300367,0.0019513698474163954,2015-03-02T05:00:00+00:00,2024-10-10T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,TLT,1,83e9dabf9b4e27de,neutral,,2459,6.833760140604456e-05,0.00015276280274734155,-0.06434253377651955,0.053968253968254,1258,1186,15,57,-1.5872299249704362e-05,-1.1305077310952427e-06,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,TLT,1,83e9dabf9b4e27de,neutral,relationship_unchanged,2459,6.833760140604456e-05,0.00015276280274734155,-0.06434253377651955,0.053968253968254,1258,1186,15,57,-1.5872299249704362e-05,-1.1305077310952427e-06,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,TLT,5,b586481caf972d58,all,,2516,-0.00041463712993547274,0.00029400213070185366,-0.14048019433102354,0.11364668100251474,1274,1239,3,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,TLT,5,b586481caf972d58,bullish,,28,0.004385167582036343,0.004715661869929888,-0.02095969002529896,0.03278554249539489,20,8,0,28,0.004799804711971816,0.004421659739228034,2015-04-08T04:00:00+00:00,2024-05-31T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,TLT,5,b586481caf972d58,bearish,,29,-0.00233378760650679,0.002185442830652251,-0.033679618709407166,0.026531981383374648,16,13,0,29,-0.0019191504765713172,0.0018914406999503974,2015-03-02T05:00:00+00:00,2024-10-10T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,TLT,5,b586481caf972d58,neutral,,2459,-0.0004466579384408174,0.00018702573515483323,-0.14048019433102354,0.11364668100251474,1238,1218,3,57,-3.202080850534466e-05,-0.00010697639554702043,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,TLT,5,b586481caf972d58,neutral,relationship_unchanged,2459,-0.0004466579384408174,0.00018702573515483323,-0.14048019433102354,0.11364668100251474,1238,1218,3,57,-3.202080850534466e-05,-0.00010697639554702043,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,TLT,20,a040ca488aa3f51f,all,,2516,-0.002428813077705592,-0.002758638665732671,-0.11569857982905696,0.18049611358343443,1199,1317,0,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,TLT,20,a040ca488aa3f51f,bullish,,28,-0.000862346104040885,-0.000297676603145669,-0.07878045345200524,0.09058693276551932,14,14,0,28,0.001566466973664707,0.002460962062587002,2015-04-08T04:00:00+00:00,2024-05-31T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,TLT,20,a040ca488aa3f51f,bearish,,29,0.0012706359386342287,0.003866513236553626,-0.07418582331381518,0.049839862653137335,18,11,0,29,0.0036994490163398206,0.006625151902286297,2015-03-02T05:00:00+00:00,2024-10-10T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,TLT,20,a040ca488aa3f51f,neutral,,2459,-0.002490279160152305,-0.0030389509249060254,-0.11569857982905696,0.18049611358343443,1167,1292,0,57,-6.146608244671269e-05,-0.00028031225917335423,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,TLT,20,a040ca488aa3f51f,neutral,relationship_unchanged,2459,-0.002490279160152305,-0.0030389509249060254,-0.11569857982905696,0.18049611358343443,1167,1292,0,57,-6.146608244671269e-05,-0.00028031225917335423,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,GLD,1,83e9dabf9b4e27de,all,,2516,-2.538708402695583e-05,-8.379805839109356e-05,-0.0410922196820408,0.030131441990155494,1230,1273,13,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,GLD,1,83e9dabf9b4e27de,bullish,,1325,7.020231504379403e-05,0.0,-0.0410922196820408,0.030131441990155494,656,662,7,27,9.558939907074987e-05,8.379805839109356e-05,2015-01-02T05:00:00+00:00,2024-11-25T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,GLD,1,83e9dabf9b4e27de,bearish,,1099,-0.00013149911413299573,-9.210070323206754e-05,-0.02228969366734035,0.022180853472883344,531,563,5,28,-0.0001061120301060399,-8.302644840973983e-06,2015-03-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,GLD,1,83e9dabf9b4e27de,neutral,,92,-0.00013450483057267007,-0.00021934548936286546,-0.008867994025697046,0.009964887835188119,43,48,1,48,-0.00010911774654571424,-0.0001355474309717719,2015-02-27T05:00:00+00:00,2024-07-12T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,GLD,1,83e9dabf9b4e27de,neutral,trend_margin_below_threshold,92,-0.00013450483057267007,-0.00021934548936286546,-0.008867994025697046,0.009964887835188119,43,48,1,48,-0.00010911774654571424,-0.0001355474309717719,2015-02-27T05:00:00+00:00,2024-07-12T04:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,GLD,5,b586481caf972d58,all,,2516,0.0013148640494255195,0.0010367282500594044,-0.09659525053372087,0.0890483844889336,1321,1189,6,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,GLD,5,b586481caf972d58,bullish,,1325,0.0019050208245401227,0.0017245490861665935,-0.09659525053372087,0.0890483844889336,712,611,2,27,0.0005901567751146032,0.0006878208361071891,2015-01-02T05:00:00+00:00,2024-11-25T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,GLD,5,b586481caf972d58,bearish,,1099,0.0008963644028211197,0.0005899717229451706,-0.057763476499562705,0.057247210470625864,570,525,4,28,-0.0004184996466043997,-0.00044675652711423375,2015-03-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,GLD,5,b586481caf972d58,neutral,,92,-0.0021854252484941965,-0.0029422862797804372,-0.05397274227990534,0.05290146085919756,39,53,0,48,-0.003500289297919716,-0.003979014529839842,2015-02-27T05:00:00+00:00,2024-07-12T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,GLD,5,b586481caf972d58,neutral,trend_margin_below_threshold,92,-0.0021854252484941965,-0.0029422862797804372,-0.05397274227990534,0.05290146085919756,39,53,0,48,-0.003500289297919716,-0.003979014529839842,2015-02-27T05:00:00+00:00,2024-07-12T04:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,GLD,20,a040ca488aa3f51f,all,,2516,0.006221469590144139,0.0035002488439757062,-0.1160252327422614,0.17337893665894177,1350,1161,5,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,GLD,20,a040ca488aa3f51f,bullish,,1325,0.007435539152675668,0.0040883736191621445,-0.1160252327422614,0.17337893665894177,718,604,3,27,0.001214069562531529,0.0005881247751864382,2015-01-02T05:00:00+00:00,2024-11-25T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,GLD,20,a040ca488aa3f51f,bearish,,1099,0.004687051359033063,0.0023452157934193973,-0.10032180944927804,0.14756624152861453,582,515,2,28,-0.0015344182311110757,-0.001155033050556309,2015-03-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,GLD,20,a040ca488aa3f51f,neutral,,92,0.007065855086196279,0.002167438196810423,-0.06197891682799772,0.12809762367479993,50,42,0,48,0.0008443854960521399,-0.0013328106471652834,2015-02-27T05:00:00+00:00,2024-07-12T04:00:00+00:00,,,,,,,,,,,,,
